EXCLUSE_AR,GP,HOUSE_MANAGE_NO,MODEL_NO,PBLANC_NO,SUBSCRPT_REQST_AMOUNT,SUPLY_AMOUNT,SUPLY_HSHLDCO,TP,`TP
23.0100,-,2023950053,03,2023950053,300,41086,3,B,
22.8800,-,2023950053,02,2023950053,300,41026,6,A2,
22.4200,-,2023950053,01,2023950053,300,40190,6,A1,
27.6100,-,2023950052,02,2023950052,300,49177,8,D,
26.8500,-,2023950052,01,2023950052,300,47887,8,C,
40.8410,-,2023950051,01,2023950051,300,44500,8,40A,
40.8410,-,2023950051,02,2023950051,300,44500,8,40B,
44.6910,-,2023950051,03,2023950051,300,44700,8,44,
59.7620,-,2023950051,08,2023950051,300,62100,8,59C,
54.7370,-,2023950051,05,2023950051,300,45600,8,54,
59.9420,-,2023950051,06,2023950051,300,56600,15,59A,
59.9730,-,2023950051,07,2023950051,300,54500,9,59B,
50.4900,-,2023950051,04,2023950051,300,45500,7,50,
28.9800,-,2023950050,01,2023950050,100,47320,14,A,
82.3731,1,2023950048,01,2023950048,100,129700,1,82,
92.2137,4,2023950048,19,2023950048,100,168500,1,92E2L,
84.9858,1,2023950048,03,2023950048,100,132500,12,84B,
84.9457,1,2023950048,04,2023950048,100,137900,12,84C,
84.4795,1,2023950048,05,2023950048,100,119400,6,84D,
103.4948,2,2023950048,06,2023950048,100,132800,6,103,
89.5857,2,2023950048,07,2023950048,100,147600,2,89E,
90.0324,2,2023950048,08,2023950048,100,139000,4,90F,
90.4644,2,2023950048,09,2023950048,100,139600,4,90F1,
90.3724,2,2023950048,10,2023950048,100,140000,4,90F2,
92.2137,2,2023950048,11,2023950048,100,150500,2,92E1,
92.2137,2,2023950048,12,2023950048,100,151500,1,92E2,
84.9920,3,2023950048,13,2023950048,100,147800,5,84AL,
84.9858,3,2023950048,14,2023950048,100,147500,2,84BL,
84.9457,3,2023950048,15,2023950048,100,153100,2,84CL,
84.4795,3,2023950048,16,2023950048,100,131400,1,84DL,
103.4948,4,2023950048,17,2023950048,100,147900,1,103L,
90.0324,4,2023950048,18,2023950048,100,155700,2,90FL,
84.9920,1,2023950048,02,2023950048,100,132300,30,84A,
96.5505,-,2023950047,02,2023950047,100,58210,1,96,
88.4529,-,2023950047,01,2023950047,100,54123,2,88,
74.1200,1,2023950046,01,2023950046,100,47500,8,74A,
76.8400,1,2023950046,02,2023950046,100,47200,9,76A-1,
76.6700,1,2023950046,03,2023950046,100,47500,9,76A-2,
77.2200,1,2023950046,04,2023950046,100,49700,8,77A,
79.7200,3,2023950046,09,2023950046,100,49200,9,79C,
76.6700,2,2023950046,06,2023950046,100,48900,10,76B-1,
76.6700,2,2023950046,07,2023950046,100,49200,9,76B-2,
78.6200,3,2023950046,08,2023950046,100,48400,7,78C,
78.0400,1,2023950046,05,2023950046,100,48400,9,78A,
29.9833,-,2023950045,01,2023950045,100,34880,4,A,
30.9435,-,2023950045,03,2023950045,100,35270,2,B1,
29.5101,-,2023950045,02,2023950045,100,34330,5,A2,
38.5037,-,2023950044,01,2023950044,50,16000,61,38형,
96.5505,-,2023950043,02,2023950043,100,58210,2,96,
88.4529,-,2023950043,01,2023950043,100,54123,2,88,
39.0690,-,2023950042,01,2023950042,100,28400,10,39,
40.8410,-,2023950042,02,2023950042,100,44800,15,40A,
40.8410,-,2023950042,03,2023950042,100,44800,15,40B,
44.6910,-,2023950042,04,2023950042,100,44200,11,44,
59.7620,-,2023950042,10,2023950042,100,62100,10,59C,
51.7060,-,2023950042,06,2023950042,100,39900,3,51,
54.7370,-,2023950042,07,2023950042,100,45600,11,54,
59.9420,-,2023950042,08,2023950042,100,56600,21,59A,
59.9730,-,2023950042,09,2023950042,100,54500,8,59B,
50.4900,-,2023950042,05,2023950042,100,45100,16,50,
39.7662,-,2023950041,01,2023950041,30,18500,38,39형,
36.0986,-,2023950040,01,2023950040,10,18000,32,36,
108.8928,-,2023950039,02,2023950039,100,46600,78,108OB,
108.8184,-,2023950039,01,2023950039,100,47200,156,108OA,
34.9664,1,2023950038,01,2023950038,500,75400,7,34A,
34.9812,1,2023950038,02,2023950038,500,75280,7,34B,
42.4853,2,2023950038,03,2023950038,500,92370,4,42A,
42.6461,2,2023950038,04,2023950038,500,90850,7,42B,
66.1300,3,2023950038,09,2023950038,500,137360,6,66,
43.9132,2,2023950038,06,2023950038,500,91730,1,43,
63.3023,3,2023950038,07,2023950038,500,135120,7,63,
65.7764,3,2023950038,08,2023950038,500,139850,4,65,
42.9964,2,2023950038,05,2023950038,500,90850,6,42C,
39.8388,-,2023950037,01,2023950037,10,13500,33,39,
39.8900,-,2023950036,01,2023950036,10,20700,70,39,
83.0983,-,2023950035,01,2023950035,100,57200,4,OA,
83.5265,-,2023950035,02,2023950035,100,56900,1,OB,
83.3361,-,2023950035,05,2023950035,100,57500,3,OE,
83.5110,-,2023950035,04,2023950035,100,57600,4,OD,
83.3060,-,2023950035,03,2023950035,100,60800,2,OC,
49.8390,-,2023950034,02,2023950034,100,24000,15,49,
39.9998,-,2023950034,01,2023950034,100,18000,10,39,
39.7240,-,2023950033,01,2023950033,10,22000,10,39,
50.2400,-,2023950032,02,2023950032,300,57900,2,50B,
50.5000,-,2023950032,01,2023950032,300,57900,2,50A,
22.7300,-,2023950031,01,2023950031,300,43400,6,A1,
22.0400,-,2023950031,03,2023950031,300,42800,3,B,
23.4600,-,2023950031,02,2023950031,300,43900,6,A2,
27.5600,-,2023950030,02,2023950030,300,49800,8,D,
26.2000,-,2023950030,01,2023950030,300,48500,8,C,
24.6357,1,2023950029,07,2023950029,100,27780,3,B2,
24.4111,1,2023950029,10,2023950029,100,28980,6,F,
27.6716,1,2023950029,08,2023950029,100,32850,5,D,
28.3225,1,2023950029,11,2023950029,100,33620,3,F1,
29.9833,1,2023950029,01,2023950029,100,35590,28,A,
29.5101,1,2023950029,03,2023950029,100,34330,8,A2,
29.7129,1,2023950029,05,2023950029,100,33860,2,B,
30.9435,1,2023950029,06,2023950029,100,36000,3,B1,
30.0881,1,2023950029,09,2023950029,100,35000,2,E,
31.2943,1,2023950029,02,2023950029,100,37150,3,A1,
34.4676,1,2023950029,04,2023950029,100,40100,3,A3,
55.2103,2,2023950029,12,2023950029,100,60960,2,C,
56.9703,2,2023950029,13,2023950029,100,62900,1,G,
77.4468,-,2023950028,04,2023950028,300,42184,2,77OA,
60.1203,-,2023950028,02,2023950028,300,32745,1,60OA,
73.6659,-,2023950028,03,2023950028,300,40208,3,73OA,
22.9712,-,2023950028,01,2023950028,300,14677,43,22OA,
45.8743,-,2023950027,01,2023950027,100,29420,2,45A,
84.9800,3,2023950026,04,2023950026,100,126400,122,84A,
67.6100,1,2023950026,02,2023950026,100,103130,43,67B,
67.9400,1,2023950026,01,2023950026,100,103630,75,67A,
77.2900,2,2023950026,03,2023950026,100,116110,11,77,
84.9400,3,2023950026,05,2023950026,100,126340,40,84C,
84.9800,4,2023950026,06,2023950026,100,126400,59,84B,
84.9400,4,2023950026,07,2023950026,100,126340,60,84D,
32.0700,-,2023950025,01,2023950025,100,46966,14,A,
32.6600,-,2023950025,03,2023950025,100,47274,20,C,
32.6600,-,2023950025,02,2023950025,100,47582,16,B,
84.2100,-,2023950024,01,2023950024,100,33346,24,84,
96.5505,-,2023950023,02,2023950023,100,59390,4,96,
88.4529,-,2023950023,01,2023950023,100,54123,4,88,
36.0986,-,2023950022,01,2023950022,10,18000,40,36,
39.7700,-,2023950021,01,2023950021,10,17500,17,39,
44.3084,-,2023950020,01,2023950020,300,29960,161,44A,
28.1400,-,2023950019,04,2023950019,500,82200,2,D,
27.4100,-,2023950019,01,2023950019,500,82200,1,A,
26.0300,-,2023950019,03,2023950019,500,80800,2,C,
26.9600,-,2023950019,02,2023950019,500,81800,1,B,
36.0277,-,2023950018,04,2023950018,500,57020,2,36DT,
31.7593,-,2023950018,03,2023950018,500,50600,2,31ET,
30.1758,-,2023950018,02,2023950018,500,47820,1,30FT,
28.9113,-,2023950018,01,2023950018,500,45990,4,29H,
49.8508,-,2023950018,15,2023950018,500,79220,1,49LT,
49.9243,-,2023950018,14,2023950018,500,78800,1,49JT,
49.4701,-,2023950018,13,2023950018,500,78080,1,49IT,
44.6501,-,2023950018,12,2023950018,500,70520,1,44KT,
40.3980,-,2023950018,11,2023950018,500,63740,1,40GT,
40.2527,-,2023950018,10,2023950018,500,63630,2,40AT,
40.2527,-,2023950018,09,2023950018,500,63630,6,40A,
39.5639,-,2023950018,08,2023950018,500,62480,2,39BT,
39.5639,-,2023950018,07,2023950018,500,62480,6,39B,
38.9542,-,2023950018,06,2023950018,500,61430,2,38CT,
38.9542,-,2023950018,05,2023950018,500,61430,6,38C,
44.9573,-,2023950017,01,2023950017,100,79930,29,44A,
49.0009,-,2023950017,02,2023950017,100,79680,1,49,
64.4686,-,2023950016,02,2023950016,100,76390,1,64,
58.2501,-,2023950016,01,2023950016,100,77570,13,58,
49.9486,-,2023950015,02,2023950015,10,29500,16,49,
39.7946,-,2023950015,01,2023950015,10,24000,7,39,
119.7409,1,2023950014,01,2023950014,3000,157900,166,119A,
119.9465,2,2023950014,02,2023950014,3000,156300,84,119B,
119.9745,2,2023950014,03,2023950014,3000,161100,166,119C,
119.6538,2,2023950014,04,2023950014,3000,161200,84,119D,
119.4128,2,2023950014,05,2023950014,3000,161200,41,119E,
119.6271,2,2023950014,06,2023950014,3000,161200,160,119F,
169.2244,4,2023950014,13,2023950014,10000,352000,1,169C,
119.9558,3,2023950014,08,2023950014,3000,161300,30,119H,
119.9558,3,2023950014,09,2023950014,3000,163900,31,119I,
119.9558,3,2023950014,10,2023950014,3000,161300,30,119J,
169.5301,4,2023950014,11,2023950014,10000,348000,4,169A,
169.2766,4,2023950014,12,2023950014,10000,351000,3,169B,
119.9558,3,2023950014,07,2023950014,3000,163900,32,119G,
39.8900,-,2023950013,01,2023950013,10,20700,170,39,
39.9400,-,2023950012,01,2023950012,50,17400,18,39형,
39.9257,-,2023950011,01,2023950011,10,20620,30,39,
84.8659,1,2023950010,01,2023950010,100,112500,36,84A1,
99.1862,2,2023950010,17,2023950010,100,135600,18,99B,
84.8659,1,2023950010,03,2023950010,100,112500,18,84A2,
84.8659,1,2023950010,04,2023950010,100,113700,18,84A3,
84.8659,1,2023950010,05,2023950010,100,112500,18,84A4,
84.8659,1,2023950010,06,2023950010,100,112500,18,84A5,
84.8659,1,2023950010,07,2023950010,100,114300,18,84A6,
84.8659,1,2023950010,08,2023950010,100,114300,18,84A7,
84.8659,1,2023950010,09,2023950010,100,109200,18,84A8,
84.8659,1,2023950010,10,2023950010,100,109200,18,84A9,
84.9382,1,2023950010,11,2023950010,100,114900,18,84B1,
84.9382,1,2023950010,12,2023950010,100,112600,18,84B2,
84.8650,1,2023950010,13,2023950010,100,113100,72,84C1,
84.8650,1,2023950010,14,2023950010,100,114800,18,84C2,
84.8650,1,2023950010,15,2023950010,100,106400,18,84C3,
99.8277,2,2023950010,16,2023950010,100,135800,18,99A,
84.8659,1,2023950010,02,2023950010,100,109200,18,84A10,
39.7240,-,2023950009,01,2023950009,10,23000,15,39,
23.0143,-,2023950008,01,2023950008,100,17840,44,23A,
36.0114,-,2023950008,02,2023950008,100,27870,108,36A1,
45.4861,-,2023950008,03,2023950008,100,33780,18,45B,
48.5565,-,2023950008,07,2023950008,100,34780,1,48F,
48.6869,-,2023950008,05,2023950008,100,34640,17,48D,
48.4955,-,2023950008,06,2023950008,100,34640,17,48E,
45.5291,-,2023950008,04,2023950008,100,34050,30,45C,
84.8878,3,2023950007,09,2023950007,100,68000,3,84AT,
84.8921,1,2023950007,01,2023950007,100,61000,3,84AG,
84.8921,1,2023950007,02,2023950007,100,61000,3,84BG,
84.8921,1,2023950007,03,2023950007,100,60000,2,84CG,
84.9283,1,2023950007,04,2023950007,100,62000,1,84DG,
84.9283,2,2023950007,05,2023950007,100,58000,6,84A,
84.8666,3,2023950007,13,2023950007,100,69000,1,84DT,
84.9351,2,2023950007,07,2023950007,100,57000,4,84C,
84.8878,2,2023950007,08,2023950007,100,59000,2,84D,
84.8878,3,2023950007,10,2023950007,100,67000,1,84B1T,
84.8666,3,2023950007,11,2023950007,100,68000,2,84B2T,
84.8666,3,2023950007,12,2023950007,100,67000,2,84CT,
84.9283,2,2023950007,06,2023950007,100,58000,6,84B,
40.7637,-,2023950006,02,2023950006,10,10000,15,40B,
40.7637,-,2023950006,01,2023950006,10,41300,25,40A,
42.7324,-,2023950005,02,2023950005,10,43900,22,42C,
42.9980,-,2023950005,01,2023950005,10,42800,24,42B,
45.9844,-,2023950005,03,2023950005,10,46000,15,45C,
49.7135,-,2023950004,01,2023950004,10,18000,38,49E,
47.3571,-,2023950003,05,2023950003,300,93808,15,47E,
23.7649,-,2023950003,01,2023950003,300,44272,15,23C,
37.9656,-,2023950003,04,2023950003,300,83488,15,37A,
36.5647,-,2023950003,03,2023950003,300,83488,15,36B,
24.6333,-,2023950003,02,2023950003,300,45304,15,24D,
39.7700,-,2023950002,01,2023950002,10,18000,20,39,
28.4300,-,2023950001,01,2023950001,300,61433,7,28D,
40.5300,-,2023950001,04,2023950001,300,74959,2,40C,
40.4300,-,2023950001,03,2023950001,300,77127,2,40B,
35.8100,-,2023950001,02,2023950001,300,81980,9,36A,
59.9860,-,2023850033,01,2023850033,30,45985,3,59A-2,
59.9884,-,2023850033,02,2023850033,30,43350,2,59B-2,
75.9614,-,2023850033,03,2023850033,30,61940,2,75,
84.9754,-,2023850033,07,2023850033,30,66547,1,84T,
84.9638,-,2023850033,05,2023850033,30,67022,4,84B,
84.9922,-,2023850033,06,2023850033,30,76902,56,84C,
84.9832,-,2023850033,04,2023850033,30,77377,29,84A,
84.9733,-,2023850032,01,2023850032,100,43367,48,84A,
84.9733,-,2023850032,02,2023850032,100,38802,70,84A-1,
101.3132,-,2023850032,06,2023850032,100,51727,189,101B,
84.8229,-,2023850032,04,2023850032,100,38547,48,84B-1,
101.3623,-,2023850032,05,2023850032,100,51917,198,101A,
84.8229,-,2023850032,03,2023850032,100,43082,32,84B,
59.9536,-,2023850031,01,2023850031,10,17900,49,59A,
59.9960,-,2023850031,02,2023850031,10,17800,58,59B,
84.7229,-,2023850031,05,2023850031,10,22900,4,84,
75.2470,-,2023850031,04,2023850031,10,21000,4,75,
59.9449,-,2023850031,03,2023850031,10,17700,57,59C,
22.7553,-,2023850030,01,2023850030,10,500,30,22A1,
51.8599,-,2023850030,22,2023850030,10,2000,13,52D,
22.9653,-,2023850030,03,2023850030,10,500,48,22A3,
23.1879,-,2023850030,04,2023850030,10,500,12,23A2,
29.9623,-,2023850030,05,2023850030,10,1000,30,29A1,
29.0370,-,2023850030,06,2023850030,10,1000,30,29A2,
41.8984,-,2023850030,07,2023850030,10,1500,7,41B,
41.8984,-,2023850030,08,2023850030,10,1500,9,41D,
42.7132,-,2023850030,09,2023850030,10,1500,3,42A1,
42.5018,-,2023850030,10,2023850030,10,1500,1,42A2,
42.0767,-,2023850030,11,2023850030,10,1500,7,42A3,
42.0767,-,2023850030,12,2023850030,10,1500,9,42D,
47.9506,-,2023850030,13,2023850030,10,2000,14,47A1,
47.3363,-,2023850030,14,2023850030,10,2000,19,47A2,
47.2430,-,2023850030,15,2023850030,10,2000,7,47A3,
47.9438,-,2023850030,16,2023850030,10,2000,6,47B3,
47.9438,-,2023850030,17,2023850030,10,2000,9,47D,
47.9506,-,2023850030,18,2023850030,10,2000,6,47D1,
47.3363,-,2023850030,19,2023850030,10,2000,9,47D2,
47.2430,-,2023850030,20,2023850030,10,2000,3,47D3,
51.8599,-,2023850030,21,2023850030,10,2000,3,52A,
22.6899,-,2023850030,02,2023850030,10,500,12,22A2,
74.7155,-,2023850028,01,2023850028,10,15200,20,74A,
59.9860,-,2023850027,01,2023850027,30,45560,4,59A-2,
59.9884,-,2023850027,02,2023850027,30,43350,2,59B-2,
75.9614,-,2023850027,03,2023850027,30,61702,1,75,
84.9754,-,2023850027,07,2023850027,30,66547,1,84T,
84.9638,-,2023850027,05,2023850027,30,75762,5,84B,
84.9922,-,2023850027,06,2023850027,30,76902,31,84C,
84.9832,-,2023850027,04,2023850027,30,77377,16,84A,
59.9536,-,2023850026,01,2023850026,10,17900,54,59A,
59.9960,-,2023850026,02,2023850026,10,17800,67,59B,
84.7229,-,2023850026,05,2023850026,10,22900,5,84,
75.2470,-,2023850026,04,2023850026,10,21000,5,75,
59.9449,-,2023850026,03,2023850026,10,17700,59,59C,
59.9860,-,2023850025,01,2023850025,30,57570,1,59A-1,
59.9860,-,2023850025,02,2023850025,30,45985,6,59A-2,
59.9884,-,2023850025,03,2023850025,30,42287,2,59B-2,
84.9754,-,2023850025,08,2023850025,30,66547,1,84T,
84.9832,-,2023850025,05,2023850025,30,77377,16,84A,
84.9638,-,2023850025,06,2023850025,30,75762,5,84B,
84.9922,-,2023850025,07,2023850025,30,76902,30,84C,
75.9614,-,2023850025,04,2023850025,30,61987,3,75,
44.9800,-,2023850023,01,2023850023,10,500,20,44A,
44.8800,-,2023850023,02,2023850023,10,500,10,44B,
59.9500,-,2023850023,04,2023850023,10,12000,40,59-1,
59.9500,-,2023850023,03,2023850023,10,500,11,59,
84.9500,-,2023850023,09,2023850023,10,18000,12,84C,
76.8800,-,2023850023,05,2023850023,10,17000,53,76,
84.9500,-,2023850023,07,2023850023,10,18000,250,84A,
84.9500,-,2023850023,08,2023850023,10,18000,9,84B,
76.8800,-,2023850023,06,2023850023,10,17000,1,76-1,
74.7155,-,2023850022,01,2023850022,10,15200,54,74A,
74.9625,-,2023850022,02,2023850022,10,15200,116,74B,
84.7913,-,2023850022,05,2023850022,10,16400,23,84C,
84.9744,-,2023850022,04,2023850022,10,16400,25,84B,
84.6875,-,2023850022,03,2023850022,10,16400,50,84A,
59.9536,-,2023850021,01,2023850021,10,17900,59,59A,
59.9960,-,2023850021,02,2023850021,10,17800,72,59B,
84.7229,-,2023850021,05,2023850021,10,22900,7,84,
75.2470,-,2023850021,04,2023850021,10,21000,9,75,
59.9449,-,2023850021,03,2023850021,10,17700,60,59C,
76.9993,-,2023850020,06,2023850020,10,8600,1,76O,
78.3205,-,2023850020,07,2023850020,10,8700,2,78O,
25.4877,-,2023850020,01,2023850020,10,2200,30,25O,
29.7284,-,2023850020,02,2023850020,10,3300,89,29O,
59.5821,-,2023850020,03,2023850020,10,6000,19,59A,
59.5277,-,2023850020,04,2023850020,10,6000,10,59B,
59.6274,-,2023850020,05,2023850020,10,6600,119,59O,
25.4461,-,2023850019,01,2023850019,10,2200,14,25A,
25.4877,-,2023850019,02,2023850019,10,2200,14,25O,
29.9421,-,2023850019,03,2023850019,10,3000,8,29A,
59.6274,-,2023850019,07,2023850019,10,6600,56,59O,
29.7284,-,2023850019,05,2023850019,10,3300,38,29O-1,
59.0347,-,2023850019,06,2023850019,10,6000,16,59C,
29.7284,-,2023850019,04,2023850019,10,2600,32,29O,
59.9536,-,2023850018,01,2023850018,10,17900,69,59A,
59.9960,-,2023850018,02,2023850018,10,17800,72,59B,
84.7229,-,2023850018,05,2023850018,10,22900,4,84,
75.2470,-,2023850018,04,2023850018,10,21000,12,75,
59.9449,-,2023850018,03,2023850018,10,17700,59,59C,
59.9860,-,2023850017,01,2023850017,30,57570,1,59A-1,
59.9860,-,2023850017,02,2023850017,30,45985,7,59A-2,
59.9884,-,2023850017,03,2023850017,30,43350,3,59B-2,
84.9754,-,2023850017,08,2023850017,30,66547,1,84T,
84.9832,-,2023850017,05,2023850017,30,77377,20,84A,
84.9638,-,2023850017,06,2023850017,30,75762,5,84B,
84.9922,-,2023850017,07,2023850017,30,76902,32,84C,
75.9614,-,2023850017,04,2023850017,30,61987,3,75,
75.4834,-,2023850016,01,2023850016,10,10800,75,75A,
75.0604,-,2023850016,02,2023850016,10,10700,25,75B,
84.9935,-,2023850016,04,2023850016,10,15200,44,84A-1,
84.9986,-,2023850016,07,2023850016,10,15300,70,84D,
84.8348,-,2023850016,05,2023850016,10,15200,72,84B,
84.9894,-,2023850016,06,2023850016,10,15200,72,84C,
84.9935,-,2023850016,03,2023850016,10,12000,28,84A,
59.9860,-,2023850015,01,2023850015,30,46197,8,59A-2,
59.9884,-,2023850015,02,2023850015,30,43350,3,59B-2,
75.9614,-,2023850015,03,2023850015,30,61940,2,75,
84.9754,-,2023850015,07,2023850015,30,66547,1,84T,
84.9638,-,2023850015,05,2023850015,30,67355,4,84B,
84.9922,-,2023850015,06,2023850015,30,75050,28,84C,
84.9832,-,2023850015,04,2023850015,30,73482,8,84A,
59.9536,-,2023850014,01,2023850014,10,17900,75,59A,
59.9960,-,2023850014,02,2023850014,10,17800,73,59B,
84.7229,-,2023850014,05,2023850014,10,22900,4,84,
75.2470,-,2023850014,04,2023850014,10,21000,20,75,
59.9449,-,2023850014,03,2023850014,10,17700,60,59C,
59.9860,-,2023850013,01,2023850013,30,46410,12,59A-2,
59.9884,-,2023850013,02,2023850013,30,43350,3,59B-2,
75.9614,-,2023850013,03,2023850013,30,69730,2,75,
84.9754,-,2023850013,07,2023850013,30,66547,1,84T,
84.9638,-,2023850013,05,2023850013,30,67355,4,84B,
84.9922,-,2023850013,06,2023850013,30,69397,30,84C,
84.9832,-,2023850013,04,2023850013,30,66642,8,84A,
59.9536,-,2023850012,01,2023850012,10,17900,78,59A,
59.9960,-,2023850012,02,2023850012,10,17800,79,59B,
84.7229,-,2023850012,05,2023850012,10,22900,6,84,
75.2470,-,2023850012,04,2023850012,10,21000,21,75,
59.9449,-,2023850012,03,2023850012,10,17700,61,59C,
20.0111,-,2023850011,01,2023850011,10,500,18,20B,
47.6622,-,2023850011,15,2023850011,10,1500,2,47C,
23.5875,-,2023850011,03,2023850011,10,500,18,23B,
23.7568,-,2023850011,04,2023850011,10,500,18,23C,
29.9675,-,2023850011,05,2023850011,10,1000,14,29A1,
29.0682,-,2023850011,06,2023850011,10,1000,56,29A3,
41.8508,-,2023850011,07,2023850011,10,1500,10,41A,
41.8508,-,2023850011,08,2023850011,10,1500,8,41D,
42.1223,-,2023850011,09,2023850011,10,1500,10,42A4,
42.2022,-,2023850011,10,2023850011,10,1500,6,42A5,
42.1223,-,2023850011,11,2023850011,10,1500,22,42D4,
42.2022,-,2023850011,12,2023850011,10,1500,11,42D5,
47.9479,-,2023850011,13,2023850011,10,1500,4,47A6,
47.8525,-,2023850011,14,2023850011,10,1500,4,47A7,
23.6542,-,2023850011,02,2023850011,10,500,4,23A3,
59.9860,-,2023850010,01,2023850010,30,46410,14,59A-2,
59.9884,-,2023850010,02,2023850010,30,43350,3,59B-2,
75.9614,-,2023850010,03,2023850010,30,69730,2,75,
84.9754,-,2023850010,07,2023850010,30,66547,1,84T,
84.9638,-,2023850010,05,2023850010,30,67355,4,84B,
84.9922,-,2023850010,06,2023850010,30,69397,30,84C,
84.9832,-,2023850010,04,2023850010,30,73150,10,84A,
59.9536,-,2023850009,01,2023850009,10,17900,84,59A,
59.9960,-,2023850009,02,2023850009,10,17800,78,59B,
84.7229,-,2023850009,05,2023850009,10,22900,15,84,
75.2470,-,2023850009,04,2023850009,10,21000,21,75,
59.9449,-,2023850009,03,2023850009,10,17700,60,59C,
59.9536,-,2023850008,01,2023850008,10,17900,97,59A,
59.9960,-,2023850008,02,2023850008,10,17800,83,59B,
84.7229,-,2023850008,05,2023850008,10,22900,17,84,
75.2470,-,2023850008,04,2023850008,10,21000,23,75,
59.9449,-,2023850008,03,2023850008,10,17700,59,59C,
59.3430,-,2023850007,01,2023850007,10,16600,279,59A,
59.0900,-,2023850007,02,2023850007,10,16600,85,59B,
84.1112,-,2023850007,06,2023850007,10,20400,50,84A,
72.1324,-,2023850007,04,2023850007,10,18900,96,72A,
72.3366,-,2023850007,05,2023850007,10,18900,106,72B,
59.4915,-,2023850007,03,2023850007,10,16600,67,59C,
59.9860,-,2023850006,01,2023850006,30,46410,11,59A-2,
59.9884,-,2023850006,02,2023850006,30,43350,4,59B-2,
75.9614,-,2023850006,03,2023850006,30,69730,2,75,
84.9754,-,2023850006,07,2023850006,30,66547,1,84T,
84.9638,-,2023850006,05,2023850006,30,67355,4,84B,
84.9922,-,2023850006,06,2023850006,30,69397,40,84C,
84.9832,-,2023850006,04,2023850006,30,73150,10,84A,
84.9790,-,2023850005,01,2023850005,10,31800,35,84A,
84.9827,-,2023850005,02,2023850005,10,31800,32,84B,
84.9594,-,2023850005,06,2023850005,10,31800,76,84F,
84.9735,-,2023850005,04,2023850005,10,31800,27,84D,
84.9226,-,2023850005,05,2023850005,10,31800,38,84E,
84.9936,-,2023850005,03,2023850005,10,31800,124,84C,
59.9860,-,2023850004,01,2023850004,30,46410,13,59A-2,
59.9884,-,2023850004,02,2023850004,30,43350,5,59B-2,
84.9922,-,2023850004,06,2023850004,30,69397,43,84C,
84.9832,-,2023850004,04,2023850004,30,73150,13,84A,
84.9638,-,2023850004,05,2023850004,30,67355,4,84B,
75.9614,-,2023850004,03,2023850004,30,69730,2,75,
59.9536,-,2023850003,01,2023850003,10,17900,112,59A,
59.9960,-,2023850003,02,2023850003,10,17800,88,59B,
84.7229,-,2023850003,05,2023850003,10,22900,27,84,
75.2470,-,2023850003,04,2023850003,10,21000,38,75,
59.9449,-,2023850003,03,2023850003,10,17700,62,59C,
59.5349,-,2023850002,02,2023850002,10,11134,32,59B,
59.8228,-,2023850002,01,2023850002,10,11134,61,59A,
75.9614,-,2023850001,01,2023850001,30,69730,2,75,
84.9832,-,2023850001,02,2023850001,30,73150,14,84A,
59.9884,-,2023850001,06,2023850001,30,43350,5,59B-2,
84.9922,-,2023850001,04,2023850001,30,69397,51,84C,
59.9860,-,2023850001,05,2023850001,30,46410,18,59A-2,
84.9638,-,2023850001,03,2023850001,30,67355,4,84B,
39.8267,-,2022950127,01,2022950127,10,18500,4,39,
48.7572,-,2022950127,02,2022950127,10,22000,8,48,
36.0986,-,2022950126,01,2022950126,100,19900,63,36,
20.9217,-,2022950125,04,2022950125,500,16230,17,D1,
20.9017,-,2022950125,05,2022950125,500,16230,17,D2,
28.7125,-,2022950125,06,2022950125,500,20110,18,E,
43.0810,-,2022950125,07,2022950125,500,34260,1,F,
41.0690,-,2022950125,01,2022950125,500,29070,18,A,
23.9227,-,2022950125,02,2022950125,500,18130,18,B,
39.3511,-,2022950125,03,2022950125,500,28690,18,C,
32.0700,-,2022950124,01,2022950124,300,46966,22,A,
32.6600,-,2022950124,03,2022950124,300,47274,25,C,
32.6600,-,2022950124,02,2022950124,300,47582,23,B,
39.6022,-,2022950123,01,2022950123,10,15800,12,39,
39.9100,-,2022950122,01,2022950122,30,16500,35,39형,
24.8047,1,2022950121,01,2022950121,100,29243,300,24,
30.9247,2,2022950121,02,2022950121,100,36329,270,30,
52.6241,3,2022950121,03,2022950121,100,61453,168,52A,
84.9812,4,2022950121,07,2022950121,100,98392,5,84B,
160.3652,4,2022950121,05,2022950121,100,185672,1,160,
84.0108,4,2022950121,06,2022950121,100,97268,6,84A,
52.6241,3,2022950121,04,2022950121,100,60404,12,52B,
39.7240,-,2022950120,01,2022950120,10,24000,51,39,
45.6200,1,2022950119,01,2022950119,300,112160,2,G,
69.6200,2,2022950119,04,2022950119,300,159250,1,J,
75.9800,2,2022950119,03,2022950119,300,180040,3,E,
65.0500,2,2022950119,02,2022950119,300,169540,13,D,
48.7572,-,2022950118,02,2022950118,10,22000,14,48,
39.8267,-,2022950118,01,2022950118,10,18500,15,39,
53.5360,-,2022950117,01,2022950117,300,50192,5,Type-A,
66.6710,-,2022950117,19,2022950117,300,63792,1,Type-S,
47.8010,-,2022950117,03,2022950117,300,44967,5,Type-C,
48.2360,-,2022950117,04,2022950117,300,45376,5,Type-D,
65.0030,-,2022950117,05,2022950117,300,60102,16,Type-E,
